title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,262,58329,598,592543,44645,30444815,2016-06-10,Overlorde15,And yet a snake has as much right to life as a dragon,2020-03-18,25,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,262,58329,598,592543,44645,30444815,2016-06-10,Great One,wth the King is copying Mori's ability to copy his opponents moves. lol lookin forward to Mori bustin the King up.,2016-06-09,25,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,262,58329,598,592543,44645,30444815,2016-06-10,DraPorkChop,Ilpyo and Mori Jin please hurry up. 🙏 But the animation teaser of GOH was soooooo amazing I can't contain my excitement while watching it awhile ago 🙌🙌🙌🙌🙌,2016-06-09,18,1,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,262,58329,598,592543,44645,30444815,2016-06-10,greatest npc,"""THE ORIGINAL FORM IS WHO HE IS, I AM WHO I AM"" HUI MY BABY COME HERE.",2020-10-11,14,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Khanh Phan,"I think rather than punching the king, poking his 3rd eye would be more effective lol",2016-06-16,29860,37,27,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,abellantoni1,No one is saying anything about charuru's borrowed power. I personally thought that was the highlight,2016-06-16,20136,54,27,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,golllyy,*sigh* still no Mori Jin 😔,2016-06-16,13049,1514,40,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Emi,One thing this webtoon has taught us: nobody needs arms.,2016-08-14,262,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Mazement,Any one have a feeling that after defeating the king aka Madara someone stronger will pop up aka Kaguya ,2016-06-17,224,4,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,ScarletLies,"No offense meant to Mori Hui in any way, but the fact does remain that he is a clone. If even the clone can push the king this far, then wouldn't the original be even more powerful?",2016-06-17,155,5,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,The_New_Seles,"I literally just read this thing from start till now in less than a week. That's normal, right? Right!?!?!?!?",2016-06-21,79,0,8,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Chris Goldman,I want Dawei back I'm bout to cry 😔😔😔😔,2016-06-22,70,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Charith,"The king has the power of nirvana, Mori Hui has the power of karma",2016-06-17,51,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Achref Marai,did he.... just slap the fuck out of the king? dayum son,2016-06-18,46,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,최정애,Look it here King. My HEART hurts more than your ARM ,2016-06-17,44,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Jay.Ki,Charooroo's borrowed power. Mori Hui being badass. Ungnyeo regenerating his arm. The King getting his eye poked out and his arm cut off for everything that Mira and Daewi got. I love this so much.,2019-01-01,40,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,CalestaSelena98,NOOOOOO Why did I read so much??? Now I am finally at par with all of you guys but I cant believe I have to wait for more now... 😭😭😭,2016-06-21,28,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Hansen Katio,what mori mean is mira right arm that got cut and daewi right eye so he gave the king both IT IS THE REASON WHY KING LOSE HIS RIGHT ARM AND RIGHT EYE😎 #SORRY BAD ENGLISH,2016-06-17,20,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,263,79072,976,592543,45770,30444815,2016-06-17,Tsunami Arow,Tbh we've seen so much of Mori Hui that I'm pretty sure he's going to be killed off and die a noble death and it's going to be very heart breaking for us that we're going to want Mori Hui back once Mori Jin returns ,2016-06-16,17,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,Tony Huynh,...did the King just pulled an orochimaru?,2016-06-23,29658,56,43,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,Sojuz,When you appear as a guest in the webtoon you're suppose to be the main character of 😩,2016-06-23,23315,425,19,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,TheTacoPanda,"MORI JIN HAS FINALLY BEEN FOUND, I REPEAT HE HAS FINALLY BEEN FOUND",2016-06-23,17204,494,20,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,River Diaz,"""You have no idea how safe you make me feel"" mori jin x ilpyo",2016-06-26,838,32,21,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,Madoka Kaname,Who was that guy at the end that looked like Mori Hui? ,2016-06-23,565,9,7,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,채미미~,when u hardcore ship ilpyo and mori jin,2016-06-25,450,20,9,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,Omar Hunter,The bromance is strong with this one.,2016-06-24,281,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,tiffymargo,no one's talking about that romantic line Mori just said?   THE SHIP HAS TRANSFORMED INTO A CRUISE. KYAAAAH,2016-07-01,318,16,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,Azura aka sky ,So ilpyo is a fluffy white ball who can make the king tremble in fear?! I ,2016-06-29,230,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,lomeki,Mori Jin and Ilpyo awww they're cute ,2017-05-13,161,2,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,Hannah Cox,kill me if you want but I SHIP IS SO HARD,2016-06-23,142,3,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,Jason Leong Shang Ming,"Oh dear. When a side character starts going on about all his recent experiences with the main cast, THAT IS A DEATH FLAG. Bye bye mori hui... :(",2016-06-25,115,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,yunimi,"""You have no idea how safe you make me feel."" ""That's what I wanted to say,"" THIS SHIP JUST GOT OFFICIAL!!!ヽ(≧Д≦)ノ",2016-06-23,122,6,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,264,75738,1077,592543,46833,30444815,2016-06-24,M@xwell,"""You have no idea how safe you make me feel?"" Is that just a poor translation or really the cheesiest line between two guys on this webtoon?",2016-06-23,88,2,2,2023-01-06
